date	diversity	tmrca	netau	serialInterval	antigenicDiversity	totalN	totalS	totalI	totalR	totalCases	oneDiversity	oneTmrca	oneNetau	oneSerialInterval	oneAntigenicDiversity	oneN	oneS	oneI	oneR	oneCases
2.9041	0.9849	2.8792	1.3563	0.01752	0.7237	499644	142229	44714	312701	58691	0.9750	2.8882	1.3630	0.01674	0.6799	499644	142229	44714	312701	58691
2.9315	0.9381	2.9230	1.1609	0.01847	0.5707	499551	128942	38147	332462	46232	0.9680	2.9242	1.2802	0.01894	0.6540	499551	128942	38147	332462	46232
2.9589	0.9543	2.9444	1.6706	0.02281	0.6529	499462	129309	29688	340465	33754	0.9658	2.9351	1.7231	0.02278	0.6283	499462	129309	29688	340465	33754
2.9863	0.9892	2.9826	2.6344	0.02421	0.7804	499343	137324	22995	339024	26184	0.9423	2.9752	3.3411	0.02400	0.7757	499343	137324	22995	339024	26184
3.0137	0.9762	2.9934	4.2808	0.02523	0.8962	499238	148788	19331	331119	22660	0.9820	3.0097	4.0891	0.02579	0.9402	499238	148788	19331	331119	22660
3.0411	0.9690	3.0358	2.5846	0.02391	1.1024	499151	159073	18676	321402	22788	0.9967	3.0295	2.8245	0.02264	1.1389	499151	159073	18676	321402	22788
3.0685	0.9608	3.0530	1.4496	0.02082	1.1580	499039	163944	21075	314020	27156	0.9628	1.6290	1.3767	0.01958	1.1015	499039	163944	21075	314020	27156
3.0959	0.9879	1.6448	1.1183	0.01724	1.0135	499165	160158	26615	312392	35194	0.9829	0.7227	1.1275	0.01849	1.0559	499165	160158	26615	312392	35194
3.1233	1.0192	3.1116	1.7017	0.01755	0.9189	499459	149178	32635	317646	43163	1.0446	1.6786	2.2274	0.01823	0.8880	499459	149178	32635	317646	43163
3.1507	1.0692	1.6985	2.1918	0.01834	0.7543	499738	136808	34792	328138	45230	1.0540	0.7695	1.9710	0.01869	0.7549	499738	136808	34792	328138	45230
3.1781	1.0730	0.7967	2.1075	0.01966	0.6558	500057	131561	31789	336707	39140	1.0978	1.6927	2.6093	0.01893	0.7011	500057	131561	31789	336707	39140
3.2055	1.1238	0.8240	3.9139	0.02261	0.6485	500384	134872	26134	339378	31130	1.1825	0.8373	4.4914	0.02185	0.6678	500384	134872	26134	339378	31130
3.2329	1.1909	0.8514	4.9813	0.02364	0.6484	500621	143684	21819	335118	25662	1.1710	0.8518	4.3488	0.02222	0.6378	500621	143684	21819	335118	25662
3.2603	1.2250	0.8788	4.6436	0.02423	0.5958	500962	155917	18615	326430	21600	1.2531	0.8792	4.7237	0.02534	0.6074	500962	155917	18615	326430	21600
3.2877	1.2837	0.9063	5.8292	0.02470	0.6064	501241	168660	16573	316008	19855	1.2775	0.9063	7.8278	0.02473	0.6394	501241	168660	16573	316008	19855
3.3153	1.3056	0.9342	18.2648	0.02257	0.6076	501260	182104	15078	304078	18367	1.3022	0.9337	14.4196	0.02403	0.5935	501260	182104	15078	304078	18367
3.3427	1.3472	0.9615	27.3973	0.02262	0.6239	501185	193932	14614	292639	17987	1.3477	0.9618	14.4196	0.02368	0.6422	501185	193932	14614	292639	17987
3.3701	1.3884	0.9885	136.9863	0.02197	0.7081	501078	204968	14345	281765	17707	1.3713	0.9889	68.4932	0.02210	0.7190	501078	204968	14345	281765	17707
3.3975	1.3755	1.0163	39.1389	0.02124	0.8065	501026	213845	14994	272187	18990	1.3978	1.0159	22.8311	0.02204	0.8409	501026	213845	14994	272187	18990
3.4249	1.4003	1.0427	14.4196	0.01912	0.9522	500959	217889	17558	265512	22940	1.3878	1.0440	12.4533	0.01878	0.9625	500959	217889	17558	265512	22940
3.4523	1.3327	1.0711	5.9559	0.01765	1.0520	500900	214689	22852	263359	30109	1.3466	1.0712	6.5232	0.01730	1.0434	500900	214689	22852	263359	30109
3.4797	1.2631	1.0971	3.1133	0.01577	0.9908	500807	200368	30860	269579	41168	1.2944	1.0986	3.3411	0.01543	1.0377	500807	200368	30860	269579	41168
3.5071	1.2259	1.1240	2.0756	0.01634	0.9635	500703	177291	37948	285464	50878	1.2079	1.1256	1.8025	0.01679	0.9206	500703	177291	37948	285464	50878
3.5345	1.1541	1.1497	1.2984	0.01785	0.8342	500580	157139	38948	304493	50023	1.1652	1.1475	1.4420	0.01816	0.8387	500580	157139	38948	304493	50023
3.5619	1.1528	1.1749	1.1047	0.01952	0.8083	500512	146656	34599	319257	41993	1.0894	1.1778	0.8838	0.02044	0.8160	500512	146656	34599	319257	41993
3.5893	1.0877	1.2037	0.7739	0.02144	0.7510	500405	146760	28193	325452	32979	1.1353	1.2059	0.8353	0.02204	0.8067	500405	146760	28193	325452	32979
3.6167	1.0822	1.2264	0.9163	0.02250	0.7425	500321	152922	22990	324409	26710	1.1176	1.2322	0.9891	0.02396	0.7857	500321	152922	22990	324409	26710
3.6441	1.0824	1.2452	1.0744	0.02471	0.7553	500211	162566	19622	318023	22844	1.0594	1.2449	1.0300	0.02467	0.7401	500211	162566	19622	318023	22844
3.6715	1.0038	1.2638	1.8765	0.02349	0.7754	500084	172606	18043	309435	21743	1.0253	1.2840	2.1075	0.02323	0.7549	500084	172606	18043	309435	21743
3.6989	0.9687	1.3111	3.4247	0.02317	0.8545	499987	181387	17747	300853	21985	1.0193	1.3132	4.2808	0.02307	0.8657	499987	181387	17747	300853	21985
3.7263	0.9606	1.3358	7.6104	0.02128	1.1040	499874	186953	19413	293508	24673	0.9290	1.3327	6.3715	0.01990	1.0753	499874	186953	19413	293508	24673
3.7537	0.8568	0.9388	2.3824	0.01789	1.4561	499792	181629	26467	291696	34781	0.8454	0.9385	2.2642	0.01647	1.3612	499792	181629	26467	291696	34781
3.7811	0.7112	0.9653	0.7941	0.01488	1.3050	499641	155274	41414	302953	56230	0.7143	0.9660	0.7718	0.01429	1.2828	499641	155274	41414	302953	56230
3.8085	0.6084	0.9895	0.4589	0.01529	0.8243	499539	116566	52037	330936	70779	0.6393	0.9912	0.5000	0.01588	0.9536	499539	116566	52037	330936	70779
3.8359	0.5801	1.0193	0.3816	0.01889	0.6187	499460	97175	44658	357627	54457	0.5820	1.0164	0.3843	0.01997	0.6191	499460	97175	44658	357627	54457
3.8633	0.5920	1.0419	0.3567	0.02324	0.5022	499389	98845	32040	368504	35207	0.5795	1.0379	0.3490	0.02097	0.4717	499389	98845	32040	368504	35207
3.8907	0.6230	1.0604	0.5393	0.02571	0.4257	499325	111179	22464	365682	24378	0.6092	1.0595	0.4954	0.02493	0.3948	499325	111179	22464	365682	24378
3.9181	0.6478	1.0990	1.2802	0.02637	0.3830	499232	128548	17121	353563	19059	0.6392	1.0433	1.4344	0.02827	0.3625	499232	128548	17121	353563	19059
3.9455	0.6775	1.1304	4.4189	0.02783	0.3517	499125	147168	14069	337888	16432	0.6941	0.6533	4.2150	0.02793	0.4143	499125	147168	14069	337888	16432
3.9729	0.7395	1.1562	9.1324	0.02450	0.5021	499056	164333	13320	321403	16045	0.7358	1.1023	10.5374	0.02422	0.4685	499056	164333	13320	321403	16045
4.0003	0.7720	0.6630	15.2207	0.02213	0.7804	499031	179140	13708	306183	17046	0.7749	1.1755	13.6986	0.02185	0.8021	499031	179140	13708	306183	17046
4.0277	0.8033	1.2011	5.4795	0.01988	1.1169	499002	186896	17153	294953	22487	0.7986	1.1964	5.7078	0.01886	1.1484	499002	186896	17153	294953	22487
4.0551	0.7842	1.1851	1.7231	0.01634	1.1721	498890	182333	25189	291368	33969	0.7877	1.2204	1.7907	0.01534	1.2261	498890	182333	25189	291368	33969
4.0825	0.7476	1.2463	0.8588	0.01546	0.9274	498754	159839	38037	300878	52259	0.7622	0.7240	0.9579	0.01441	0.9346	498754	159839	38037	300878	52259
4.1099	0.7404	0.7210	0.6699	0.01675	0.6626	499064	133460	43760	321844	58370	0.7465	0.7373	0.6954	0.01670	0.6787	499064	133460	43760	321844	58370
4.1373	0.7610	0.7437	0.7287	0.01941	0.5819	499348	121006	38248	340094	46678	0.7681	0.7712	0.7425	0.02022	0.6219	499348	121006	38248	340094	46678
4.1647	0.8064	0.7989	1.0110	0.02094	0.5037	499655	123592	28828	347235	32553	0.7948	0.7837	0.9042	0.02243	0.4880	499655	123592	28828	347235	32553
4.1921	0.8498	0.5995	1.2802	0.02497	0.4883	499971	135020	21387	343564	23705	0.8220	0.6022	1.0744	0.02432	0.4793	499971	135020	21387	343564	23705
4.2195	0.8761	0.6197	1.9159	0.02554	0.4900	500321	150435	16695	333191	19110	0.8678	0.6064	2.0756	0.02683	0.5014	500321	150435	16695	333191	19110
4.2468	0.9142	0.8855	5.4795	0.02530	0.5818	500616	167563	13630	319423	16018	0.9276	0.6301	3.5125	0.02500	0.5787	500616	167563	13630	319423	16018
4.2742	0.9688	0.6778	14.4196	0.02586	0.6178	500914	184351	12615	303948	15110	0.9751	0.8989	11.4155	0.02450	0.5961	500914	184351	12615	303948	15110
4.3016	0.9922	0.7023	13.6986	0.02315	0.6714	501092	199221	12278	289593	15232	1.0129	0.7141	27.3973	0.02321	0.6907	501092	199221	12278	289593	15232
4.3290	1.0707	0.7242	30.4414	0.02147	0.8018	501018	211482	12875	276661	16439	1.0521	0.7379	15.2207	0.02206	0.7637	501018	211482	12875	276661	16439
4.3564	1.0937	0.7478	15.2207	0.01935	0.8902	500946	219600	15005	266341	19359	1.1058	0.7371	18.2648	0.02047	0.8860	500946	219600	15005	266341	19359
4.3838	1.1220	0.7960	5.5913	0.01790	0.9455	500909	221333	18794	260782	25072	1.1313	0.7648	8.0580	0.01917	0.9585	500909	221333	18794	260782	25072
4.4112	1.1209	0.7919	3.6530	0.01729	0.9398	500791	214161	25101	261529	33411	1.1309	0.7927	4.2150	0.01656	0.9810	500791	214161	25101	261529	33411
4.4386	1.1780	0.8200	2.8245	0.01743	0.9505	500669	196685	32787	271197	44112	1.1607	0.8200	2.6599	0.01639	0.9737	500669	196685	32787	271197	44112
4.4660	1.1722	0.8484	2.0294	0.01734	1.0130	500606	173871	38643	288092	50994	1.1783	0.8473	2.0446	0.01682	0.9755	500606	173871	38643	288092	50994
4.4934	1.1784	0.8744	1.8265	0.01814	1.0005	500585	154044	39615	306926	49930	1.2032	0.8748	1.7676	0.01759	0.9988	500585	154044	39615	306926	49930
4.5208	1.1911	0.9021	1.2231	0.01981	0.9685	500523	142173	35894	322456	43888	1.1790	0.9019	1.3172	0.01979	1.0369	500523	142173	35894	322456	43888
4.5482	1.1887	0.9296	1.0497	0.02082	1.0410	500392	138710	30437	331245	36411	1.1728	0.9299	1.0261	0.02063	1.0517	500392	138710	30437	331245	36411
4.5756	1.1473	0.9562	0.8034	0.02287	1.1515	500256	141479	26364	332413	30843	1.1092	0.9558	0.7191	0.02306	1.1402	500256	141479	26364	332413	30843
4.6030	1.0701	0.9844	0.6416	0.02329	1.1658	500101	145808	24201	330092	29305	1.0419	0.9832	0.6227	0.02288	1.1477	500101	145808	24201	330092	29305
4.6304	0.9728	1.0104	0.6508	0.02230	1.1124	500067	149202	23996	326869	29829	0.9362	1.0112	0.6171	0.02070	1.0731	500067	149202	23996	326869	29829
4.6578	0.8651	1.0375	0.5269	0.02133	0.8977	499933	150235	25123	324575	31832	0.8747	1.0384	0.5661	0.02107	0.9365	499933	150235	25123	324575	31832
4.6852	0.7887	1.0644	0.6798	0.02032	0.7040	499813	149919	26271	323623	33396	0.7858	1.0652	0.7229	0.02036	0.6928	499813	149919	26271	323623	33396
4.7126	0.7626	1.0926	2.7126	0.02074	0.6078	499702	149429	26492	323781	33128	0.7599	1.0911	2.2831	0.02088	0.5720	499702	149429	26492	323781	33128
4.7400	0.7629	1.1173	7.6104	0.02219	0.5496	499665	150789	25347	323529	31437	0.7782	1.1192	6.0883	0.02244	0.5339	499665	150789	25347	323529	31437
4.7674	0.7560	1.1470	16.1160	0.02224	0.4922	499603	154759	23372	321472	28613	0.7628	1.1405	13.6986	0.02122	0.4690	499603	154759	23372	321472	28613
4.7948	0.8007	1.1732	19.5695	0.02283	0.5063	499478	161257	21275	316946	25737	0.7946	1.1727	22.8311	0.02343	0.4739	499478	161257	21275	316946	25737
4.8222	0.8298	1.1999	21.0748	0.02208	0.5030	499317	169394	19449	310474	23717	0.8331	1.1949	39.1389	0.02208	0.4823	499317	169394	19449	310474	23717
4.8496	0.8865	1.2225	136.9863	0.02385	0.6031	499231	177407	18286	303538	22582	0.8808	1.2216	54.7945	0.02343	0.6206	499231	177407	18286	303538	22582
4.8770	0.9258	1.2536	34.2466	0.02268	0.6799	499151	185608	17913	295630	21939	0.9144	1.2460	45.6621	0.02286	0.6424	499151	185608	17913	295630	21939
4.9044	0.9593	0.9793	27.3973	0.02133	0.8268	499042	191452	18656	288934	23713	0.9563	0.9805	17.1233	0.02269	0.7987	499042	191452	18656	288934	23713
4.9318	0.9980	1.3075	10.9589	0.01966	0.8944	498978	194169	20505	284304	26283	0.9994	1.2882	9.4473	0.01886	0.8830	498978	194169	20505	284304	26283
4.9592	1.0178	1.0163	3.7530	0.01898	0.8717	498839	191039	24132	283668	31648	1.0189	1.0321	3.4680	0.01884	0.8395	498839	191039	24132	283668	31648
4.9866	1.0442	1.3382	3.0441	0.01812	0.7877	498780	182185	28594	288001	37569	1.0484	1.0570	3.3009	0.01874	0.7908	498780	182185	28594	288001	37569
date	diversity	tmrca	netau	serialInterval	antigenicDiversity	totalN	totalS	totalI	totalR	totalCases	oneDiversity	oneTmrca	oneNetau	oneSerialInterval	oneAntigenicDiversity	oneN	oneS	oneI	oneR	oneCases
0.0000	0.0000	0.0000	0.2740	0.00000	0.0000	500000	349900	100	150000	0	0.0000	0.0000	0.2740	0.00000	0.0000	500000	349900	100	150000	0
0.0277	0.0335	0.0274	0.2740	0.00356	0.0132	499863	197306	141176	161381	167477	0.0329	0.0273	0.2740	0.00366	0.0086	499863	197306	141176	161381	167477
0.0548	0.0457	0.0529	0.2740	0.00648	0.0222	499801	17731	136478	345592	205713	0.0439	0.0510	0.2740	0.00642	0.0238	499801	17731	136478	345592	205713
0.0822	0.0544	0.0782	0.2740	0.01150	0.0214	499699	42127	52995	404577	14567	0.0533	0.0784	0.2740	0.01139	0.0307	499699	42127	52995	404577	14567
0.1096	0.0805	0.1090	0.2740	0.02369	0.0484	500069	73664	23347	403058	10044	0.0780	0.1079	0.2740	0.02170	0.0505	500069	73664	23347	403058	10044
0.1370	0.1177	0.1364	0.2740	0.03570	0.0645	500334	106672	11956	381706	7345	0.1162	0.1355	0.2740	0.03527	0.0627	500334	106672	11956	381706	7345
0.1644	0.1684	0.1623	0.2740	0.04430	0.0747	500642	138473	7205	354964	5627	0.1706	0.1636	0.2740	0.04510	0.0681	500642	138473	7205	354964	5627
0.1918	0.2310	0.1907	0.2740	0.04325	0.1019	500940	168572	5112	327256	4608	0.2220	0.1910	0.2740	0.04232	0.0838	500940	168572	5112	327256	4608
0.2195	0.2968	0.2186	0.2740	0.03989	0.1360	501239	196766	4241	300232	4277	0.2772	0.2185	0.2740	0.03882	0.1262	501239	196766	4241	300232	4277
0.2468	0.3300	0.2458	0.2740	0.03469	0.1870	501591	221451	4190	275950	4439	0.3304	0.2453	0.2740	0.03248	0.2049	501591	221451	4190	275950	4439
0.2742	0.3917	0.2737	0.2740	0.02998	0.2324	501876	243668	4234	253974	4778	0.3934	0.2737	0.2740	0.02767	0.2378	501876	243668	4234	253974	4778
0.3016	0.4514	0.3007	2.9780	0.02477	0.3027	502056	262993	4807	234256	5505	0.4442	0.3008	2.6093	0.02430	0.3044	502056	262993	4807	234256	5505
0.3290	0.4830	0.3284	24.9066	0.02301	0.4244	501950	278936	5748	217266	6782	0.5097	0.3285	21.0748	0.02251	0.4263	501950	278936	5748	217266	6782
0.3564	0.5274	0.3562	16.1160	0.02043	0.5882	501834	291717	7124	202993	8562	0.5416	0.3559	18.2648	0.02209	0.5897	501834	291717	7124	202993	8562
0.3838	0.6055	0.3834	8.3022	0.01893	0.7583	501720	299923	9373	192424	11464	0.6067	0.3830	6.6823	0.01908	0.7537	501720	299923	9373	192424	11464
0.4112	0.6406	0.4110	3.6049	0.01911	0.8623	501630	303241	12830	185559	15590	0.6268	0.4107	2.9459	0.01905	0.8292	501630	303241	12830	185559	15590
0.4386	0.6875	0.4382	2.9780	0.01839	0.8807	501470	299954	17814	183702	21738	0.6750	0.4381	2.4245	0.01739	0.8667	501470	299954	17814	183702	21738
0.4660	0.7136	0.4652	2.3416	0.01828	0.8759	501303	289331	23968	188004	29382	0.7053	0.4656	2.5605	0.01890	0.9292	501303	289331	23968	188004	29382
0.4934	0.7528	0.4930	2.4033	0.01837	1.0686	501209	273003	29791	198415	35807	0.7630	0.4929	2.7956	0.01820	1.1038	501209	273003	29791	198415	35807
0.5208	0.7985	0.5203	2.1918	0.01991	1.3973	501167	251142	35865	214160	42742	0.8010	0.5203	2.6344	0.01829	1.4502	501167	251142	35865	214160	42742
0.5482	0.8426	0.5475	2.7956	0.01816	1.8457	501057	223936	42104	235017	49862	0.8389	0.5478	2.8539	0.01929	1.9054	501057	223936	42104	235017	49862
0.5756	0.8614	0.5747	2.7674	0.01866	2.2299	500947	191295	49233	260419	57701	0.8736	0.5751	2.7674	0.01803	2.2333	500947	191295	49233	260419	57701
0.6030	0.8923	0.6019	1.7562	0.01921	2.4292	500860	159230	52110	289520	60062	0.9060	0.6015	1.9159	0.01953	2.4800	500860	159230	52110	289520	60062
0.6304	0.8607	0.6293	1.1003	0.02184	2.2715	500781	138156	47881	314744	51797	0.8985	0.6299	1.2625	0.02097	2.4653	500781	138156	47881	314744	51797
0.6578	0.9229	0.6568	1.1228	0.02537	2.5377	500710	128671	40975	331064	42252	0.8803	0.6575	0.9999	0.02332	2.4235	500710	128671	40975	331064	42252
0.6852	0.9351	0.6840	1.0497	0.02576	2.6445	500608	129583	32831	338194	33090	0.9522	0.6847	1.0915	0.02505	2.6964	500608	129583	32831	338194	33090
0.7126	0.9603	0.7114	1.2984	0.02562	2.6515	500509	137218	26561	336730	26829	0.9479	0.7116	1.5567	0.02719	2.5738	500509	137218	26561	336730	26829
0.7400	0.9978	0.7395	4.7237	0.02875	3.0887	500400	147093	22965	330342	23896	0.9824	0.7393	5.1693	0.02777	2.8227	500400	147093	22965	330342	23896
0.7674	1.0411	0.7668	19.5695	0.02557	3.1212	500304	157070	21392	321842	22959	1.0646	0.7666	15.2207	0.02621	3.0563	500304	157070	21392	321842	22959
0.7948	1.1021	0.7941	273.9726	0.02621	3.4017	500189	165039	21530	313620	23869	1.1192	0.7942	54.7945	0.02521	3.4235	500189	165039	21530	313620	23869
0.8222	1.1521	0.8214	39.1389	0.02297	3.4997	500121	168814	23899	307408	27443	1.1693	0.8219	45.6621	0.02360	3.5278	500121	168814	23899	307408	27443
0.8493	1.1881	0.8486	68.4932	0.02116	3.6754	500013	167712	27497	304804	31620	1.1939	0.8482	27.3973	0.02284	3.6447	500013	167712	27497	304804	31620
0.8767	1.2650	0.8764	30.4414	0.02023	4.0139	499952	160876	31986	307090	37586	1.2627	0.8762	19.5695	0.02132	3.8852	499952	160876	31986	307090	37586
0.9041	1.2914	0.9034	16.1160	0.02031	4.0699	499876	150517	36016	313343	41914	1.2889	0.9032	21.0748	0.02031	3.9844	499876	150517	36016	313343	41914
0.9315	1.3325	0.9303	9.1324	0.02276	3.9933	499788	139885	37538	322365	42890	1.3485	0.9305	11.4155	0.02106	4.0692	499788	139885	37538	322365	42890
0.9589	1.3660	0.9584	10.1471	0.02281	4.0473	499654	131386	37388	330880	41584	1.3950	0.9575	6.5232	0.02242	4.0812	499654	131386	37388	330880	41584
0.9863	1.3849	0.9853	7.6104	0.02273	3.8905	499616	126969	35301	337346	38319	1.4083	0.9852	5.9559	0.02407	3.9974	499616	126969	35301	337346	38319
1.0137	1.4154	1.0129	9.1324	0.02517	3.5926	499516	126491	32424	340601	34472	1.4050	1.0122	7.6104	0.02416	3.4385	499516	126491	32424	340601	34472
1.0411	1.4139	1.0404	11.9119	0.02521	3.2656	499474	130073	29075	340326	30517	1.4233	1.0405	21.0748	0.02513	3.1706	499474	130073	29075	340326	30517
1.0685	1.4225	1.0674	19.5695	0.02562	3.1429	499372	136387	26077	336908	27861	1.4312	1.0675	18.2648	0.02513	2.9344	499372	136387	26077	336908	27861
1.0959	1.4843	1.0944	24.9066	0.02601	2.7103	499568	144194	24450	330924	26307	1.5077	1.0955	30.4414	0.02559	2.9216	499568	144194	24450	330924	26307
1.1233	1.5480	1.1227	34.2466	0.02437	2.5095	499830	150910	23963	324957	26384	1.5402	1.1227	22.8311	0.02510	2.7219	499830	150910	23963	324957	26384
1.1507	1.6272	1.1503	9.1324	0.02450	2.4731	500130	156377	24485	319268	27356	1.6329	1.1500	11.9119	0.02434	2.5208	500130	156377	24485	319268	27356
1.1781	1.7076	1.1777	3.4247	0.02227	2.3252	500483	158981	26228	315274	29938	1.6947	1.1777	3.6049	0.02227	2.4906	500483	158981	26228	315274	29938
1.2055	1.7799	1.2048	5.7078	0.02164	2.3180	500780	157014	29319	314447	34038	1.7811	1.2052	4.8065	0.02117	2.4126	500780	157014	29319	314447	34038
1.2329	1.7293	1.2322	4.0290	0.02115	1.9031	501136	149449	33957	317730	39806	1.6714	1.2319	4.7237	0.02015	1.8757	501136	149449	33957	317730	39806
1.2603	1.6564	1.2596	3.7530	0.02010	1.4741	501469	140090	36623	324756	42434	1.6956	1.2595	3.5581	0.02138	1.6426	501469	140090	36623	324756	42434
1.2877	1.7013	1.2871	2.9146	0.02119	1.3087	501781	132336	36667	332778	41346	1.6630	1.2867	2.9146	0.02134	1.4113	501781	132336	36667	332778	41346
1.3151	1.6552	1.3140	2.0599	0.02269	1.1328	501648	129897	33801	337950	36427	1.6276	1.3138	1.9159	0.02129	1.2245	501648	129897	33801	337950	36427
1.3425	1.6503	1.3411	2.3416	0.02524	1.0659	501583	132843	29626	339114	31106	1.6874	1.3418	2.8245	0.02531	1.1423	501583	132843	29626	339114	31106
1.3699	1.7192	1.3692	4.9813	0.02473	1.0148	501539	140829	25412	335298	26243	1.6760	1.3692	4.0891	0.02518	0.8400	501539	140829	25412	335298	26243
1.3973	1.6358	1.3959	6.5232	0.02574	0.8707	501471	151389	22012	328070	22939	1.7118	1.3964	7.4047	0.02558	0.9068	501471	151389	22012	328070	22939
1.4247	1.6652	1.4238	15.2207	0.02612	0.7898	501359	163096	19691	318572	20645	1.6883	1.4237	18.2648	0.02635	0.6863	501359	163096	19691	318572	20645
1.4521	1.6236	1.4511	34.2466	0.02624	0.6919	501262	174760	18338	308164	19898	1.6412	1.4516	30.4414	0.02740	0.7322	501262	174760	18338	308164	19898
1.4795	1.5920	1.4786	39.1389	0.02527	0.6962	501163	185666	17941	297556	19612	1.5933	1.4788	39.1389	0.02506	0.7004	501163	185666	17941	297556	19612
1.5068	1.6052	1.5059	68.4932	0.02451	0.8572	501125	194950	18151	288024	20247	1.5775	1.5062	45.6621	0.02307	0.8513	501125	194950	18151	288024	20247
1.5342	1.4916	1.5326	18.2648	0.02251	0.9393	501051	201671	19177	280203	21945	1.4718	1.5340	22.8311	0.02385	0.8235	501051	201671	19177	280203	21945
1.5616	1.4799	1.5607	16.1160	0.02176	0.9944	500980	205286	21110	274584	24289	1.4678	1.5608	21.0748	0.02190	1.1237	500980	205286	21110	274584	24289
1.5890	1.3813	1.5885	13.6986	0.02269	1.0819	500850	205399	23563	271888	27315	1.4190	1.5867	11.9119	0.02028	1.0912	500850	205399	23563	271888	27315
1.6164	1.3111	1.6133	11.9119	0.02095	1.1125	500726	200828	27342	272556	31927	1.3275	1.6145	9.4473	0.01943	1.0198	500726	200828	27342	272556	31927
1.6438	1.2618	1.6411	5.0736	0.01868	1.0221	500628	191498	31665	277465	36957	1.2735	1.6426	5.3720	0.01945	0.9724	500628	191498	31665	277465	36957
1.6712	1.2317	1.6667	2.6599	0.02011	0.9963	500521	179433	34942	286146	40550	1.2853	1.6699	3.4247	0.02046	1.0971	500521	179433	34942	286146	40550
1.6986	1.2502	1.6974	1.8895	0.02115	0.9930	500447	167381	36510	296556	41596	1.2201	1.6921	1.8638	0.02103	0.9799	500447	167381	36510	296556	41596
1.7260	1.1814	1.7244	1.8265	0.02255	0.9386	500339	158636	35581	306122	39387	1.2274	1.7215	2.1238	0.02129	0.9591	500339	158636	35581	306122	39387
1.7534	1.1717	1.7464	2.3023	0.02298	0.8672	500236	153730	33062	313444	36229	1.2021	1.7493	2.4907	0.02259	0.8933	500236	153730	33062	313444	36229
1.7808	1.1820	1.7751	2.2457	0.02403	0.8538	500128	153433	30073	316622	32114	1.2159	1.7778	2.4245	0.02390	0.9315	500128	153433	30073	316622	32114
1.8082	1.2334	1.8055	3.4680	0.02317	1.0105	500065	155380	27891	316794	30028	1.2180	1.7988	3.0441	0.02282	0.9527	500065	155380	27891	316794	30028
1.8356	1.2162	1.8315	4.4914	0.02231	0.9226	499950	158314	26891	314745	29265	1.1993	1.8273	4.0891	0.02449	0.8838	499950	158314	26891	314745	29265
1.8630	1.1938	1.8584	6.5232	0.02326	0.9762	499857	160399	26689	312769	29368	1.1745	1.8601	4.9813	0.02437	0.9308	499857	160399	26689	312769	29368
